filename,brand_chinese,brand_english,domain,page_section,image_title,alt_text,caption,keywords,source_file,web_size_px,path_length
empire-cuisine-restaurant-klang-braised-premium-shark-fin-with-abalone-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Braised Premium Shark Fin With Abalone,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: braised premium shark fin with abalone.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Braised Premium Shark Fin With Abalone,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-braised-premium-shark-fin-with-abalone-01.jpg,1066x1600,88
empire-cuisine-restaurant-klang-braised-premium-shark-fin-with-abalone-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Braised Premium Shark Fin With Abalone,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: braised premium shark fin with abalone.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Braised Premium Shark Fin With Abalone,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-braised-premium-shark-fin-with-abalone-02.jpg,1600x1068,88
empire-cuisine-restaurant-klang-claypot-braised-pork-trotter-tendon-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Claypot Braised Pork Trotter Tendon,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: claypot braised pork trotter tendon.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Claypot Braised Pork Trotter Tendon,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-claypot-braised-pork-trotter-tendon-01.jpg,1066x1600,85
empire-cuisine-restaurant-klang-claypot-braised-pork-trotter-tendon-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Claypot Braised Pork Trotter Tendon,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: claypot braised pork trotter tendon.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Claypot Braised Pork Trotter Tendon,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-claypot-braised-pork-trotter-tendon-02.jpg,1600x1066,85
empire-cuisine-restaurant-klang-food-05-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: food.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-empire-cuisine-food-gallery-05-01.jpg,1066x1600,57
empire-cuisine-restaurant-klang-food-06-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: food.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-empire-cuisine-food-gallery-06-02.jpg,1600x1068,57
empire-cuisine-restaurant-klang-food-07-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: food.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-empire-cuisine-food-gallery-07-01.jpg,1066x1600,57
empire-cuisine-restaurant-klang-food-08-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: food.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-empire-cuisine-food-gallery-08-02.jpg,1600x1068,57
empire-cuisine-restaurant-klang-food-11-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: food.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-empire-cuisine-food-gallery-11-02.jpg,1600x1068,57
empire-cuisine-restaurant-klang-food-12-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: food.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Food,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-gallery-imperial-cuisine-highlights-empire-cuisine-food-gallery-12-01.jpg,1066x1600,57
