filename,brand_chinese,brand_english,domain,page_section,image_title,alt_text,caption,keywords,source_file,web_size_px,path_length
empire-cuisine-restaurant-klang-hong-kong-style-steamed-dragon-tiger-grouper-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Hong Kong Style Steamed Dragon Tiger Grouper,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: hong kong style steamed dragon tiger grouper.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Hong Kong Style Steamed Dragon Tiger Grouper,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-05-hong-kong-style-steamed-dragon-tiger-grouper-photo-01.jpg,1201x1800,94
empire-cuisine-restaurant-klang-hong-kong-style-steamed-dragon-tiger-grouper-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Hong Kong Style Steamed Dragon Tiger Grouper,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: hong kong style steamed dragon tiger grouper.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Hong Kong Style Steamed Dragon Tiger Grouper,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-05-hong-kong-style-steamed-dragon-tiger-grouper-photo-02.jpg,1800x1201,94
empire-cuisine-restaurant-klang-fu-yong-steamed-egg-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Fu Yong Steamed Egg,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: fu yong steamed egg.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Fu Yong Steamed Egg,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-06-fu-yong-steamed-egg-photo-01.jpg,1201x1800,69
empire-cuisine-restaurant-klang-fu-yong-steamed-egg-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Fu Yong Steamed Egg,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: fu yong steamed egg.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Fu Yong Steamed Egg,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-06-fu-yong-steamed-egg-photo-02.jpg,1201x1800,69
empire-cuisine-restaurant-klang-honey-sauce-stir-fried-pork-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Honey Sauce Stir Fried Pork,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: honey sauce stir fried pork.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Honey Sauce Stir Fried Pork,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-07-honey-sauce-stir-fried-pork-photo-01.jpg,1200x1799,77
empire-cuisine-restaurant-klang-honey-sauce-stir-fried-pork-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Honey Sauce Stir Fried Pork,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: honey sauce stir fried pork.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Honey Sauce Stir Fried Pork,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-07-honey-sauce-stir-fried-pork-photo-02.jpg,1800x1201,77
empire-cuisine-restaurant-klang-black-beer-pork-ribs-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Black Beer Pork Ribs,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: black beer pork ribs.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Black Beer Pork Ribs,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-08-black-beer-pork-ribs-photo-01.jpg,1201x1800,70
empire-cuisine-restaurant-klang-black-beer-pork-ribs-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Black Beer Pork Ribs,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: black beer pork ribs.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Black Beer Pork Ribs,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-08-black-beer-pork-ribs-photo-03.jpg,1201x1800,70
empire-cuisine-restaurant-klang-claypot-curry-giant-grouper-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Claypot Curry Giant Grouper,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: claypot curry giant grouper.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Claypot Curry Giant Grouper,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-09-claypot-curry-giant-grouper-photo-01.jpg,1200x1800,77
empire-cuisine-restaurant-klang-claypot-curry-giant-grouper-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Claypot Curry Giant Grouper,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: claypot curry giant grouper.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Claypot Curry Giant Grouper,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-09-claypot-curry-giant-grouper-photo-02.jpg,1201x1800,77
empire-cuisine-restaurant-klang-braised-seafood-five-treasure-platter-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Braised Seafood Five Treasure Platter,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: braised seafood five treasure platter.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Braised Seafood Five Treasure Platter,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-10-braised-seafood-five-treasure-platter-photo-01.jpg,1200x1800,87
empire-cuisine-restaurant-klang-charcoal-roasted-crispy-suckling-pig-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Charcoal Roasted Crispy Suckling Pig,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: charcoal roasted crispy suckling pig.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Charcoal Roasted Crispy Suckling Pig,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-25-charcoal-roasted-crispy-suckling-pig-photo-01.jpg,1201x1800,86
