filename,brand_chinese,brand_english,domain,page_section,image_title,alt_text,caption,keywords,source_file,web_size_px,path_length
empire-cuisine-restaurant-klang-charcoal-roasted-crispy-suckling-pig-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Charcoal Roasted Crispy Suckling Pig,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: charcoal roasted crispy suckling pig.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Charcoal Roasted Crispy Suckling Pig,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-charcoal-roasted-crispy-suckling-pig-photo-02.jpg,1600x1066,86
empire-cuisine-restaurant-klang-charcoal-roasted-crispy-suckling-pig-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Charcoal Roasted Crispy Suckling Pig,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: charcoal roasted crispy suckling pig.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Charcoal Roasted Crispy Suckling Pig,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-charcoal-roasted-crispy-suckling-pig-photo-03.jpg,1068x1600,86
empire-cuisine-restaurant-klang-charcoal-roasted-crispy-suckling-pig-03.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Charcoal Roasted Crispy Suckling Pig,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: charcoal roasted crispy suckling pig.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Charcoal Roasted Crispy Suckling Pig,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-charcoal-roasted-crispy-suckling-pig-photo-04.jpg,1600x1068,86
empire-cuisine-restaurant-klang-eight-treasure-lotus-leaf-fragrant-rice-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Eight Treasure Lotus Leaf Fragrant Rice,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: eight treasure lotus leaf fragrant rice.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Eight Treasure Lotus Leaf Fragrant Rice,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-eight-treasure-lotus-leaf-fragrant-rice-photo-01.jpg,1068x1600,89
empire-cuisine-restaurant-klang-eight-treasure-lotus-leaf-fragrant-rice-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Eight Treasure Lotus Leaf Fragrant Rice,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: eight treasure lotus leaf fragrant rice.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Eight Treasure Lotus Leaf Fragrant Rice,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-eight-treasure-lotus-leaf-fragrant-rice-photo-02.jpg,1068x1600,89
empire-cuisine-restaurant-klang-ginseng-dried-scallop-double-boiled-chicken-soup-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Ginseng Dried Scallop Double Boiled Chicken Soup,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: ginseng dried scallop double boiled chicken soup.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Ginseng Dried Scallop Double Boiled Chicken Soup,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-ginseng-dried-scallop-double-boiled-chicken-soup-photo-01.jpg,1068x1600,98
empire-cuisine-restaurant-klang-ginseng-dried-scallop-double-boiled-chicken-soup-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Ginseng Dried Scallop Double Boiled Chicken Soup,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: ginseng dried scallop double boiled chicken soup.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Ginseng Dried Scallop Double Boiled Chicken Soup,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-ginseng-dried-scallop-double-boiled-chicken-soup-photo-02.jpg,1068x1600,98
empire-cuisine-restaurant-klang-otak-otak-fragrant-rice-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Otak Otak Fragrant Rice,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: otak otak fragrant rice.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Otak Otak Fragrant Rice,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-otak-otak-fragrant-rice-photo-01.jpg,1066x1600,73
empire-cuisine-restaurant-klang-otak-otak-fragrant-rice-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Otak Otak Fragrant Rice,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: otak otak fragrant rice.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Otak Otak Fragrant Rice,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-otak-otak-fragrant-rice-photo-02.jpg,1068x1600,73
empire-cuisine-restaurant-klang-salted-crispy-fish-skin-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Salted Crispy Fish Skin,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: salted crispy fish skin.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Salted Crispy Fish Skin,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-salted-crispy-fish-skin-photo-01.jpg,1068x1600,73
empire-cuisine-restaurant-klang-salted-crispy-fish-skin-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Salted Crispy Fish Skin,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: salted crispy fish skin.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Salted Crispy Fish Skin,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-salted-crispy-fish-skin-photo-02.jpg,1068x1600,73
empire-cuisine-restaurant-klang-signature-rich-man-fried-rice-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Signature Rich Man Fried Rice,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: signature rich man fried rice.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Signature Rich Man Fried Rice,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-signature-rich-man-fried-rice-photo-01.jpg,1600x1066,79
empire-cuisine-restaurant-klang-signature-rich-man-fried-rice-02.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Signature Rich Man Fried Rice,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: signature rich man fried rice.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Signature Rich Man Fried Rice,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-gallery-imperial-cuisine-highlights-signature-rich-man-fried-rice-photo-02.jpg,1600x1068,79
