filename,brand_chinese,brand_english,domain,page_section,image_title,alt_text,caption,keywords,source_file,web_size_px,path_length
empire-cuisine-restaurant-klang-lobster-five-fortune-seafood-platter-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Lobster Five Fortune Seafood Platter,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: lobster five fortune seafood platter.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Lobster Five Fortune Seafood Platter,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-lobster-five-fortune-seafood-platter.jpg,1097x1600,86
empire-cuisine-restaurant-klang-stir-fried-scallops-mixed-vegetables-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Stir Fried Scallops Mixed Vegetables,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: stir fried scallops mixed vegetables.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Stir Fried Scallops Mixed Vegetables,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-stir-fried-scallops-mixed-vegetables.jpg,1600x1067,86
empire-cuisine-restaurant-klang-stir-fried-scallops-mixed-vegetables-action-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Stir Fried Scallops Mixed Vegetables Action,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: stir fried scallops mixed vegetables action.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Stir Fried Scallops Mixed Vegetables Action,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-stir-fried-scallops-mixed-vegetables-action.jpg,1600x1067,93
empire-cuisine-restaurant-klang-steamed-lotus-leaf-rice-with-mushrooms-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Steamed Lotus Leaf Rice With Mushrooms,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: steamed lotus leaf rice with mushrooms.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Steamed Lotus Leaf Rice With Mushrooms,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-steamed-lotus-leaf-rice-with-mushrooms.jpg,1600x1067,88
empire-cuisine-restaurant-klang-double-boiled-red-date-herbal-soup-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Double Boiled Red Date Herbal Soup,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: double boiled red date herbal soup.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Double Boiled Red Date Herbal Soup,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-double-boiled-red-date-herbal-soup.jpg,1067x1600,84
empire-cuisine-restaurant-klang-double-boiled-red-date-herbal-soup-serving-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Double Boiled Red Date Herbal Soup Serving,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: double boiled red date herbal soup serving.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Double Boiled Red Date Herbal Soup Serving,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-double-boiled-red-date-herbal-soup-serving.jpg,1067x1600,92
empire-cuisine-restaurant-klang-roast-duck-prawn-banquet-platter-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Roast Duck Prawn Banquet Platter,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: roast duck prawn banquet platter.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Roast Duck Prawn Banquet Platter,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-roast-duck-prawn-banquet-platter.jpg,1600x1067,82
empire-cuisine-restaurant-klang-spread-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Spread,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: spread.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Spread,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-imperial-cuisine-highlights-gallery-spread.jpg,1067x1600,56
empire-cuisine-restaurant-klang-crispy-golden-prawn-ring-seafood-platter-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Crispy Golden Prawn Ring Seafood Platter,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: crispy golden prawn ring seafood platter.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Crispy Golden Prawn Ring Seafood Platter,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-crispy-golden-prawn-ring-seafood-platter.jpg,1067x1600,90
empire-cuisine-restaurant-klang-premium-seafood-soup-with-prawns-01.jpg,御膳楼大酒家,Empire Cuisine Restaurant,empirecuisine.my,Gallery - 御膳美食,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Premium Seafood Soup With Prawns,御膳楼大酒家 Empire Cuisine Restaurant Klang signature Chinese restaurant dish: premium seafood soup with prawns.,御膳楼大酒家 Empire Cuisine Restaurant Klang signature dish - Premium Seafood Soup With Prawns,"御膳楼大酒家, Empire Cuisine Restaurant, empire cuisine restaurant, Klang Chinese restaurant, gallery food signature dishes chinese restaurant klang",empire-cuisine-klang-chinese-restaurant-premium-seafood-soup-with-prawns.jpg,1600x1067,82
